date,time,temp_c,air,light,soil
22/04/2021,10:26:48,24.18,46.00,95.00,52.00
22/04/2021,10:26:58,24.28,46.20,94.60,52.00
22/04/2021,10:27:08,24.06,46.00,94.20,52.00
22/04/2021,10:27:18,24.10,46.20,94.00,52.00
22/04/2021,10:27:29,24.20,46.40,94.00,52.00
22/04/2021,10:27:39,24.38,46.20,94.00,52.00
22/04/2021,10:27:49,24.24,46.40,94.80,52.00
22/04/2021,10:27:59,24.14,46.60,94.80,52.00
22/04/2021,10:28:09,24.10,46.60,95.00,52.00
22/04/2021,10:28:19,24.20,47.00,95.00,52.00
22/04/2021,10:28:29,23.98,46.60,95.00,52.00
22/04/2021,10:28:39,24.12,46.60,95.00,52.00
22/04/2021,10:28:49,24.12,46.80,95.00,52.00
22/04/2021,10:28:59,24.24,46.80,95.20,52.00
22/04/2021,10:29:09,24.38,47.00,95.40,52.00
22/04/2021,10:29:19,24.12,46.60,95.80,52.00
22/04/2021,10:29:29,24.26,47.00,95.60,52.00
22/04/2021,10:29:39,24.22,46.80,95.80,52.00
22/04/2021,10:29:50,24.40,47.00,96.00,52.00
22/04/2021,10:30:00,24.32,46.80,96.00,52.00
22/04/2021,10:30:10,24.14,46.60,96.00,52.00
22/04/2021,10:30:20,24.22,47.00,96.00,52.00
22/04/2021,10:30:30,23.90,46.40,96.00,52.00
22/04/2021,10:30:40,24.26,46.80,96.00,52.00
22/04/2021,10:30:50,24.00,46.60,96.00,52.00
22/04/2021,10:31:00,24.20,46.80,96.00,52.00
22/04/2021,10:31:10,24.28,47.00,96.20,52.00
22/04/2021,10:31:20,24.16,46.80,96.00,52.00
22/04/2021,10:31:30,24.18,47.00,96.00,52.00
22/04/2021,10:31:40,24.18,46.80,96.20,52.00
22/04/2021,10:31:50,24.16,46.80,96.20,52.00
22/04/2021,10:32:00,23.98,46.80,96.40,52.00
22/04/2021,10:32:11,23.98,47.00,96.00,52.00
22/04/2021,10:32:21,24.24,47.00,96.40,52.00
22/04/2021,10:32:31,24.14,47.00,96.80,52.00
22/04/2021,10:32:41,24.18,46.80,96.60,52.00
22/04/2021,10:32:51,24.12,47.00,96.60,52.00
22/04/2021,10:33:01,24.18,47.00,96.40,52.00
22/04/2021,10:33:11,24.30,47.00,96.80,52.00
22/04/2021,10:33:21,24.12,47.00,96.80,52.00
22/04/2021,10:33:31,24.38,47.00,97.00,52.00
22/04/2021,10:33:41,24.24,47.00,97.00,52.00
22/04/2021,10:33:51,24.18,47.00,96.80,52.00
22/04/2021,10:34:01,24.26,47.00,96.80,52.00
22/04/2021,10:34:11,24.22,47.00,97.00,52.00
22/04/2021,10:34:22,24.16,47.00,97.00,52.00
22/04/2021,10:34:32,24.08,47.00,97.00,52.00
22/04/2021,10:34:42,24.22,47.00,97.00,52.00
22/04/2021,10:34:52,24.30,47.00,97.00,52.00
22/04/2021,10:35:02,24.30,47.00,97.00,52.00
22/04/2021,10:35:12,24.08,47.00,97.00,52.00
22/04/2021,10:35:22,24.26,47.00,97.00,52.00
22/04/2021,10:35:32,24.24,47.00,97.00,52.00
22/04/2021,10:35:42,24.26,47.00,97.00,52.00
22/04/2021,10:35:52,24.18,47.00,97.00,52.00
22/04/2021,10:36:02,24.34,47.00,97.00,52.00
22/04/2021,10:36:12,24.38,47.00,97.00,52.00
22/04/2021,10:36:22,24.26,47.00,97.00,52.00
22/04/2021,10:36:32,24.40,47.00,97.00,52.00
22/04/2021,10:36:43,24.38,47.00,97.00,52.00
22/04/2021,10:36:53,24.52,47.00,97.00,52.00
22/04/2021,10:37:03,24.30,47.00,97.00,51.80
22/04/2021,10:37:13,24.24,47.00,97.00,52.00
22/04/2021,10:37:23,24.36,47.00,97.00,52.00
22/04/2021,10:37:33,24.30,47.00,97.00,52.00
22/04/2021,10:37:43,24.46,47.00,97.00,52.00
22/04/2021,10:37:53,24.34,47.00,97.00,52.00
22/04/2021,10:38:03,24.44,47.00,97.00,52.00
22/04/2021,10:38:13,24.46,47.00,97.00,52.00
22/04/2021,10:38:23,24.38,47.00,97.00,52.00
22/04/2021,10:38:33,24.50,47.00,97.00,52.00
22/04/2021,10:38:43,24.42,47.00,97.00,52.00
22/04/2021,10:38:53,24.24,47.00,97.00,52.00
22/04/2021,10:39:04,24.38,47.00,97.00,52.00
22/04/2021,10:39:14,24.42,47.00,97.00,52.00
22/04/2021,10:39:24,24.44,47.00,97.00,52.00
22/04/2021,10:39:34,24.40,47.00,97.00,52.00
22/04/2021,10:39:44,24.34,47.00,97.00,52.00
22/04/2021,10:39:54,24.54,47.00,97.00,52.00
22/04/2021,10:40:04,24.42,47.00,97.00,52.00
22/04/2021,10:40:14,24.44,47.00,97.00,52.00
22/04/2021,10:40:24,24.32,47.00,97.00,52.00
22/04/2021,10:40:34,24.34,47.00,97.00,52.00
22/04/2021,10:40:44,24.42,47.00,97.00,52.00
22/04/2021,10:40:54,24.40,47.00,97.00,52.00
22/04/2021,10:41:04,24.46,47.00,97.00,52.00
22/04/2021,10:41:14,24.42,47.00,97.00,52.00
22/04/2021,10:41:25,24.38,47.00,97.00,52.00
22/04/2021,10:41:35,24.38,47.00,97.00,51.80
22/04/2021,10:41:45,24.46,47.00,97.00,51.80
22/04/2021,10:41:55,24.44,47.00,97.00,52.00
22/04/2021,10:42:05,24.44,47.00,97.00,52.00
22/04/2021,10:42:15,24.58,47.00,97.00,52.00
22/04/2021,10:42:25,24.50,47.00,97.00,51.80
22/04/2021,10:42:35,24.50,47.00,97.00,52.00
22/04/2021,10:42:45,24.50,47.00,97.00,51.60
22/04/2021,10:42:55,24.40,47.00,97.00,52.00
22/04/2021,10:43:05,24.50,47.00,97.00,52.00
22/04/2021,10:43:15,24.42,47.00,97.00,51.60
22/04/2021,10:43:25,24.54,47.00,97.00,52.00
22/04/2021,10:43:35,24.50,47.00,97.00,52.00
22/04/2021,10:43:46,24.58,47.00,97.00,52.00
22/04/2021,10:43:56,24.54,47.00,97.00,51.80
22/04/2021,10:44:06,24.50,47.00,97.00,51.20
22/04/2021,10:44:16,24.54,47.00,97.00,51.60
22/04/2021,10:44:26,24.58,47.00,97.00,52.00
22/04/2021,10:44:36,24.60,47.00,97.00,52.00
22/04/2021,10:44:46,24.48,47.00,97.00,52.00
22/04/2021,10:44:56,24.56,47.00,97.00,51.80
22/04/2021,10:45:06,24.54,47.00,97.00,52.00
22/04/2021,10:45:16,24.42,47.00,97.00,51.80
22/04/2021,10:45:26,24.38,47.00,97.00,52.00
22/04/2021,10:45:36,24.40,47.00,97.00,52.00
22/04/2021,10:45:46,24.58,47.00,97.00,51.80
22/04/2021,10:45:56,24.38,47.00,97.00,51.80
22/04/2021,10:46:07,24.54,47.00,97.00,52.00
22/04/2021,10:46:17,24.54,47.00,97.00,52.00
22/04/2021,10:46:27,24.54,47.00,97.00,52.00
22/04/2021,10:46:37,24.64,47.00,97.00,51.80
22/04/2021,10:46:47,24.50,47.00,97.00,51.60
22/04/2021,10:46:57,24.62,47.00,97.00,51.80
22/04/2021,10:47:07,24.58,47.00,97.00,52.00
22/04/2021,10:47:17,24.34,47.00,97.00,51.80
22/04/2021,10:47:27,24.46,47.00,97.00,51.80
22/04/2021,10:47:37,24.44,47.00,97.00,52.00
22/04/2021,10:47:47,24.48,47.00,97.00,52.00
22/04/2021,10:47:57,24.46,47.00,97.00,52.00
22/04/2021,10:48:07,24.54,47.00,97.00,52.00
22/04/2021,10:48:18,24.60,46.80,97.00,51.80
22/04/2021,10:48:28,24.54,47.00,97.00,51.80
22/04/2021,10:48:38,24.62,47.00,97.00,52.00
22/04/2021,10:48:48,24.54,46.80,96.80,52.00
22/04/2021,10:48:58,24.56,47.00,97.00,52.00
22/04/2021,10:49:08,24.62,47.00,97.00,52.00
22/04/2021,10:49:18,24.48,47.00,96.80,52.00
22/04/2021,10:49:28,24.58,47.00,97.00,51.80
22/04/2021,10:49:38,24.54,47.00,96.60,52.00
22/04/2021,10:49:48,24.52,47.00,96.80,52.00
22/04/2021,10:49:58,24.52,47.00,96.60,52.00
22/04/2021,10:50:08,24.60,47.00,96.60,51.60
22/04/2021,10:50:18,24.46,47.00,96.60,51.80
22/04/2021,10:50:28,24.64,47.00,97.00,52.00
22/04/2021,10:50:39,24.54,47.00,96.80,51.80
22/04/2021,10:50:49,24.52,47.00,96.60,51.80
22/04/2021,10:50:59,24.54,47.00,96.80,52.00
22/04/2021,10:51:09,24.64,47.00,97.00,51.80
22/04/2021,10:51:19,24.42,47.00,97.00,52.00
22/04/2021,10:51:29,24.50,47.00,97.00,52.00
22/04/2021,10:51:39,24.46,47.00,97.00,52.00
22/04/2021,10:51:49,24.62,47.00,97.00,52.00
22/04/2021,10:51:59,24.44,47.00,97.00,52.00
22/04/2021,10:52:09,24.64,47.00,97.00,52.00
22/04/2021,10:52:19,24.60,47.00,97.00,51.60
22/04/2021,10:52:29,24.50,47.00,97.00,52.00
22/04/2021,10:52:39,24.58,47.00,97.00,52.00
22/04/2021,10:52:49,24.36,47.00,97.00,51.80
22/04/2021,10:53:00,24.58,47.00,96.60,52.00
22/04/2021,10:53:10,24.50,47.00,97.00,52.00
22/04/2021,10:53:20,24.56,47.00,97.00,51.60
22/04/2021,10:53:30,24.46,47.00,97.00,51.80
22/04/2021,10:53:40,24.56,47.00,97.00,52.00
22/04/2021,10:53:50,24.54,47.00,97.00,51.80
22/04/2021,10:54:00,24.52,47.00,97.00,51.80
22/04/2021,10:54:10,24.66,47.00,97.00,51.80
22/04/2021,10:54:20,24.42,47.00,97.00,52.00
22/04/2021,10:54:30,24.48,47.00,97.00,52.00
22/04/2021,10:54:40,24.50,47.00,97.00,51.80
22/04/2021,10:54:50,24.54,47.00,97.00,52.00
22/04/2021,10:55:00,24.48,47.00,97.00,52.00
22/04/2021,10:55:10,24.50,47.00,97.00,51.60
22/04/2021,10:55:21,24.54,47.00,97.00,51.80
22/04/2021,10:55:31,24.48,47.00,97.00,52.00
22/04/2021,10:55:41,24.66,47.00,97.00,52.00
22/04/2021,10:55:51,24.38,47.00,97.00,51.80
22/04/2021,10:56:01,24.54,47.00,97.00,51.80
22/04/2021,10:56:11,24.50,47.00,97.00,52.00
22/04/2021,10:56:21,24.60,47.00,97.00,52.00
22/04/2021,10:56:31,24.40,47.00,97.00,51.80
22/04/2021,10:56:41,24.54,47.00,97.00,52.00
22/04/2021,10:56:51,24.50,47.00,97.00,51.80
22/04/2021,10:57:01,24.62,47.00,97.00,52.00
22/04/2021,10:57:11,24.66,47.00,97.00,51.80
22/04/2021,10:57:21,24.50,47.00,97.00,51.80
22/04/2021,10:57:31,24.46,47.00,97.00,52.00
22/04/2021,10:57:42,24.38,47.00,97.00,52.00
22/04/2021,10:57:52,24.62,47.00,97.00,51.80
22/04/2021,10:58:02,24.52,47.00,97.00,51.80
22/04/2021,10:58:12,24.58,47.00,97.00,52.00
22/04/2021,10:58:22,24.44,47.00,97.00,51.80
22/04/2021,10:58:32,24.38,47.00,97.20,52.00
22/04/2021,10:58:42,24.40,47.00,97.20,52.00
22/04/2021,10:58:52,24.54,47.00,97.00,52.00
22/04/2021,10:59:02,24.52,47.00,97.00,52.00
22/04/2021,10:59:12,24.48,47.00,97.20,52.00
22/04/2021,10:59:22,24.48,47.00,97.00,51.80
22/04/2021,10:59:32,24.60,47.00,97.20,52.00
22/04/2021,10:59:42,24.40,47.00,97.00,52.00
22/04/2021,10:59:53,24.50,47.00,97.00,51.80
22/04/2021,11:00:03,24.42,47.00,97.00,52.00
22/04/2021,11:00:13,24.48,47.00,97.00,52.00
22/04/2021,11:00:23,24.60,47.00,97.00,52.00
22/04/2021,11:00:33,24.42,47.00,97.00,52.00
22/04/2021,11:00:43,24.50,47.00,97.00,52.00
22/04/2021,11:00:53,24.54,47.00,97.00,51.80
22/04/2021,11:01:03,24.42,47.00,97.00,51.80
22/04/2021,11:01:13,24.60,47.00,97.00,52.00
22/04/2021,11:01:23,24.54,47.00,97.00,52.00
22/04/2021,11:01:33,24.44,47.00,97.00,52.00
22/04/2021,11:01:43,24.42,47.00,97.00,52.00
22/04/2021,11:01:53,24.48,47.00,97.20,52.00
22/04/2021,11:02:03,24.46,47.00,97.00,51.80
22/04/2021,11:02:14,24.40,47.00,97.00,51.80
22/04/2021,11:02:24,24.54,47.00,97.20,51.80
22/04/2021,11:02:34,24.56,47.00,97.00,52.00
22/04/2021,11:02:44,24.48,47.00,97.00,51.40
22/04/2021,11:02:54,24.54,47.00,97.00,52.00
22/04/2021,11:03:04,24.38,47.00,97.00,52.00
22/04/2021,11:03:14,24.38,47.00,97.00,52.00
22/04/2021,11:03:24,24.56,47.00,97.00,52.00
22/04/2021,11:03:34,24.42,47.00,97.00,52.00
22/04/2021,11:03:44,24.48,47.00,97.00,52.00
22/04/2021,11:03:54,24.52,47.00,97.00,52.00
22/04/2021,11:04:04,24.56,47.00,97.00,51.60
22/04/2021,11:04:14,24.36,47.00,97.00,52.00
22/04/2021,11:04:24,24.48,47.00,97.00,52.00
22/04/2021,11:04:35,24.52,47.00,97.00,52.00
22/04/2021,11:04:45,24.46,47.00,97.00,52.00
22/04/2021,11:04:55,24.40,47.00,97.00,51.80
22/04/2021,11:05:05,24.40,47.00,97.00,52.00
22/04/2021,11:05:15,24.38,47.00,97.00,52.00
22/04/2021,11:05:25,24.60,47.00,97.00,51.80
22/04/2021,11:05:35,24.60,47.00,97.00,52.00
22/04/2021,11:05:45,24.58,47.00,97.00,52.00
22/04/2021,11:05:55,24.60,47.00,97.00,52.00
22/04/2021,11:06:05,24.60,47.00,97.20,52.00
22/04/2021,11:06:15,24.52,47.00,97.00,52.00
22/04/2021,11:06:25,24.52,47.00,97.00,52.00
22/04/2021,11:06:35,24.42,47.00,97.00,52.00
22/04/2021,11:06:45,24.54,46.80,97.00,52.00
22/04/2021,11:06:56,24.60,47.00,97.00,52.00
22/04/2021,11:07:06,24.66,47.00,97.00,52.00
22/04/2021,11:07:16,24.60,47.00,97.00,52.20
22/04/2021,11:07:26,24.44,47.00,97.00,52.40
22/04/2021,11:07:36,24.62,47.00,97.00,52.40
22/04/2021,11:07:46,24.60,47.00,97.20,52.60
22/04/2021,11:07:56,24.68,47.00,97.00,52.20
22/04/2021,11:08:06,24.48,47.00,97.20,52.40
22/04/2021,11:08:16,24.64,47.00,97.20,52.40
22/04/2021,11:08:26,24.52,47.00,97.40,52.40
22/04/2021,11:08:36,24.58,47.00,97.20,52.20
22/04/2021,11:08:46,24.58,47.00,97.60,52.20
22/04/2021,11:08:56,24.56,47.00,97.80,52.00
22/04/2021,11:09:06,24.72,47.00,97.80,52.20
22/04/2021,11:09:17,24.54,47.00,97.40,52.00
22/04/2021,11:09:27,24.50,47.00,97.60,52.00
22/04/2021,11:09:37,24.56,47.00,97.40,52.00
22/04/2021,11:09:47,24.70,47.00,98.00,52.00
22/04/2021,11:09:57,24.58,47.00,97.60,52.00
22/04/2021,11:10:07,24.52,47.00,97.80,52.00
22/04/2021,11:10:17,24.52,47.00,97.80,52.00
22/04/2021,11:10:27,24.72,47.00,97.60,52.00
22/04/2021,11:10:37,24.68,47.00,97.20,52.00
22/04/2021,11:10:47,24.48,47.00,97.60,52.00
22/04/2021,11:10:57,24.66,47.00,98.00,52.00
22/04/2021,11:11:07,24.64,47.00,97.40,52.00
22/04/2021,11:11:17,24.68,47.00,97.40,52.00
22/04/2021,11:11:28,24.64,47.00,97.40,52.00
22/04/2021,11:11:38,24.62,47.00,97.20,52.00
22/04/2021,11:11:48,24.46,47.00,97.20,52.00
22/04/2021,11:11:58,24.72,47.00,97.60,52.00
22/04/2021,11:12:08,24.54,47.00,97.20,52.00
22/04/2021,11:12:18,24.62,47.00,97.40,52.00
22/04/2021,11:12:28,24.66,47.00,97.60,52.00
22/04/2021,11:12:38,24.58,47.00,97.60,52.00
22/04/2021,11:12:48,24.70,47.00,97.40,52.00
22/04/2021,11:12:58,24.64,47.00,97.40,52.00
22/04/2021,11:13:08,24.72,47.00,97.40,52.00
22/04/2021,11:13:18,24.62,47.00,97.20,52.00
22/04/2021,11:13:28,24.56,47.00,97.00,52.00
22/04/2021,11:13:38,24.60,47.00,97.20,52.00
22/04/2021,11:13:49,24.64,47.00,97.00,52.00
22/04/2021,11:13:59,24.64,47.00,97.20,52.00
22/04/2021,11:14:09,24.98,47.00,97.00,52.00
22/04/2021,11:14:19,24.62,47.00,97.00,52.00
22/04/2021,11:14:29,24.64,47.00,97.00,52.00
22/04/2021,11:14:39,24.74,47.00,97.00,52.00
22/04/2021,11:14:49,24.80,47.00,97.00,52.00
22/04/2021,11:14:59,24.70,47.00,97.20,52.00
22/04/2021,11:15:09,24.76,47.00,97.00,52.00
22/04/2021,11:15:19,24.58,47.00,97.00,52.00
22/04/2021,11:15:29,24.52,47.00,97.00,52.00
22/04/2021,11:15:39,24.76,47.00,97.00,52.00
22/04/2021,11:15:49,24.66,47.00,97.20,52.00
22/04/2021,11:15:59,24.62,47.00,97.00,52.00
22/04/2021,11:16:10,24.80,47.00,97.00,52.00
22/04/2021,11:16:20,24.64,47.00,97.00,52.00
22/04/2021,11:16:30,24.68,47.00,97.00,52.00
22/04/2021,11:16:40,24.74,47.00,97.00,52.00
22/04/2021,11:16:50,24.80,47.00,97.00,52.00
22/04/2021,11:17:00,24.72,47.00,97.00,52.00
22/04/2021,11:17:10,24.90,47.00,97.00,52.00
22/04/2021,11:17:20,24.76,47.00,97.00,52.00
22/04/2021,11:17:30,24.64,47.00,97.00,52.00
22/04/2021,11:17:40,24.74,47.00,97.00,52.00
22/04/2021,11:17:50,24.66,47.00,97.00,52.00
22/04/2021,11:18:00,24.78,47.00,97.00,52.00
22/04/2021,11:18:10,24.60,47.00,97.00,52.00
22/04/2021,11:18:20,24.72,47.00,97.00,52.00
22/04/2021,11:18:31,24.78,47.00,97.00,52.00
22/04/2021,11:18:41,24.76,47.00,97.00,52.00
22/04/2021,11:18:51,24.82,47.00,97.00,52.00
22/04/2021,11:19:01,24.72,47.00,97.00,52.00
22/04/2021,11:19:11,24.84,47.00,97.00,52.00
22/04/2021,11:19:21,24.70,47.00,97.00,52.00
22/04/2021,11:19:31,24.70,47.00,97.00,52.00
22/04/2021,11:19:41,24.80,47.00,97.00,52.00
22/04/2021,11:19:51,24.64,47.00,97.00,52.00
22/04/2021,11:20:01,24.66,47.00,97.00,52.00
22/04/2021,11:20:11,24.56,47.00,97.00,52.00
22/04/2021,11:20:21,24.70,47.00,97.00,52.00
22/04/2021,11:20:31,24.56,47.00,97.00,52.00
22/04/2021,11:20:41,24.80,47.00,97.00,52.00
22/04/2021,11:20:52,24.76,47.00,97.00,52.00
22/04/2021,11:21:02,24.72,47.00,97.00,52.00
22/04/2021,11:21:12,24.80,47.00,97.00,52.00
22/04/2021,11:21:22,24.76,47.00,97.00,52.00
22/04/2021,11:21:32,24.92,47.00,97.00,52.00
22/04/2021,11:21:42,24.64,47.00,97.00,52.00
22/04/2021,11:21:52,24.84,47.00,97.00,52.00
22/04/2021,11:22:02,24.68,47.00,97.00,52.00
22/04/2021,11:22:12,24.66,47.00,97.00,52.00
22/04/2021,11:22:22,24.80,47.00,97.00,52.00
22/04/2021,11:22:32,24.72,47.00,97.00,52.00
22/04/2021,11:22:42,24.80,47.00,97.00,52.00
22/04/2021,11:22:52,24.72,47.00,97.00,52.00
22/04/2021,11:23:03,24.68,47.00,97.00,52.00
22/04/2021,11:23:13,24.78,47.00,97.00,52.00
22/04/2021,11:23:23,24.78,47.00,97.00,52.00
22/04/2021,11:23:33,24.70,47.00,97.00,52.00
22/04/2021,11:23:43,24.80,47.00,97.00,52.00
22/04/2021,11:23:53,24.80,47.00,97.00,52.00
22/04/2021,11:24:03,24.68,47.00,97.00,52.00
22/04/2021,11:24:13,24.76,47.00,97.00,52.00
22/04/2021,11:24:23,24.80,47.00,97.00,52.00
22/04/2021,11:24:33,24.74,47.00,97.00,52.00
22/04/2021,11:24:43,24.86,47.00,97.00,52.00
22/04/2021,11:24:53,24.74,47.00,97.00,52.00
22/04/2021,11:25:03,24.86,47.00,97.00,52.00
22/04/2021,11:25:13,24.80,47.00,97.00,52.00
22/04/2021,11:25:24,24.72,47.00,97.00,52.00
22/04/2021,11:25:34,24.78,47.00,97.00,52.00
22/04/2021,11:25:44,24.80,47.00,97.00,52.00
22/04/2021,11:25:54,24.62,47.00,97.00,52.00
22/04/2021,11:26:04,24.74,47.00,97.00,52.00
22/04/2021,11:26:14,24.82,47.00,97.00,52.00
22/04/2021,11:26:24,24.72,47.00,97.00,52.00
22/04/2021,11:26:34,24.90,47.00,97.00,52.00
22/04/2021,11:26:44,24.82,47.00,97.00,52.00
22/04/2021,11:26:54,24.88,47.00,97.00,52.00
22/04/2021,11:27:04,24.82,47.00,97.00,52.00
22/04/2021,11:27:14,24.80,47.00,97.00,52.00
22/04/2021,11:27:24,24.78,47.00,97.20,52.00
22/04/2021,11:27:34,24.78,47.00,97.20,52.00
22/04/2021,11:27:45,24.76,47.00,97.20,52.00
22/04/2021,11:27:55,24.76,47.00,97.60,52.00
22/04/2021,11:28:05,24.76,47.00,97.60,52.00
22/04/2021,11:28:15,24.76,47.00,97.80,52.00
22/04/2021,11:28:25,24.66,47.00,97.40,52.00
22/04/2021,11:28:35,24.72,47.00,98.00,52.00
22/04/2021,11:28:45,24.82,47.00,98.00,52.00
22/04/2021,11:28:55,24.76,47.00,97.80,52.00
22/04/2021,11:29:05,24.80,47.00,97.80,52.00
22/04/2021,11:29:15,24.88,47.00,97.60,52.00
22/04/2021,11:29:25,24.82,47.00,98.00,52.00
22/04/2021,11:29:35,24.90,47.00,98.00,52.00
22/04/2021,11:29:45,24.80,47.00,97.40,52.00
22/04/2021,11:29:55,24.70,47.00,98.00,52.00
22/04/2021,11:30:06,24.84,47.00,98.00,52.20
22/04/2021,11:30:16,24.96,47.00,97.80,52.60
22/04/2021,11:30:26,24.86,47.00,98.00,52.60
22/04/2021,11:30:36,24.82,47.00,98.00,52.80
22/04/2021,11:30:46,24.84,47.00,98.00,52.40
22/04/2021,11:30:56,24.98,47.00,98.00,52.60
22/04/2021,11:31:06,24.94,47.00,98.00,52.60
22/04/2021,11:31:16,24.98,47.00,98.00,52.60
22/04/2021,11:31:26,24.88,47.00,98.00,52.40
22/04/2021,11:31:36,24.76,47.00,98.00,52.00
22/04/2021,11:31:46,24.98,47.00,98.00,52.40
22/04/2021,11:31:56,24.98,47.00,98.00,52.40
22/04/2021,11:32:06,24.88,47.00,98.00,52.40
22/04/2021,11:32:16,24.86,46.40,98.00,52.20
22/04/2021,11:32:27,24.78,46.80,98.00,52.20
22/04/2021,11:32:37,25.02,46.60,98.00,52.20
22/04/2021,11:32:47,24.98,46.00,98.20,52.00
22/04/2021,11:32:57,24.86,46.00,98.00,52.20
22/04/2021,11:33:07,24.94,46.00,98.20,52.00
22/04/2021,11:33:17,24.78,46.00,98.20,52.00
22/04/2021,11:33:27,25.02,46.60,98.00,52.00
22/04/2021,11:33:37,24.86,46.00,98.20,52.20
22/04/2021,11:33:47,24.82,46.00,98.20,52.40
22/04/2021,11:33:57,24.94,46.00,98.60,52.40
22/04/2021,11:34:07,24.96,46.00,98.00,52.20
22/04/2021,11:34:17,24.92,46.00,98.40,52.40
22/04/2021,11:34:27,25.10,45.80,98.20,52.00
22/04/2021,11:34:37,25.02,45.40,98.00,52.20
22/04/2021,11:34:48,25.04,45.20,98.20,52.60
22/04/2021,11:34:58,24.96,45.60,98.00,52.60
22/04/2021,11:35:08,25.02,45.00,98.00,52.40
22/04/2021,11:35:18,24.98,45.00,98.00,52.20
22/04/2021,11:35:28,25.08,45.00,98.00,52.40
22/04/2021,11:35:38,25.02,45.00,98.00,52.00
22/04/2021,11:35:48,25.16,45.00,98.00,52.20
22/04/2021,11:35:58,25.24,45.00,98.00,52.40
22/04/2021,11:36:08,25.08,45.00,98.00,52.40
22/04/2021,11:36:18,25.14,45.00,98.00,52.40
22/04/2021,11:36:28,25.22,45.00,98.00,52.00
22/04/2021,11:36:38,25.20,45.00,98.00,52.40
22/04/2021,11:36:48,25.00,45.00,98.00,52.00
22/04/2021,11:36:59,25.10,45.00,98.00,52.20
22/04/2021,11:37:09,25.10,45.00,98.00,52.20
22/04/2021,11:37:19,25.14,45.00,98.00,52.00
22/04/2021,11:37:29,25.24,45.00,98.00,52.20
22/04/2021,11:37:39,25.28,45.00,98.00,52.00
22/04/2021,11:37:49,25.18,45.00,98.00,52.00
22/04/2021,11:37:59,25.14,45.00,98.20,53.00
22/04/2021,11:38:09,25.32,45.00,98.00,52.60
22/04/2021,11:38:19,25.08,45.00,98.80,52.60
22/04/2021,11:38:29,25.24,45.00,98.40,52.40
22/04/2021,11:38:39,25.20,45.00,98.60,52.80
22/04/2021,11:38:49,25.18,45.00,98.80,52.60
22/04/2021,11:38:59,25.38,45.00,99.00,52.00
22/04/2021,11:39:09,25.42,44.80,99.00,52.00
22/04/2021,11:39:20,25.24,44.60,99.00,52.20
22/04/2021,11:39:30,25.38,44.40,99.00,52.20
22/04/2021,11:39:40,25.28,44.40,99.00,52.20
22/04/2021,11:39:50,25.16,44.20,99.00,52.60
22/04/2021,11:40:00,25.32,44.00,99.00,52.60
22/04/2021,11:40:10,25.34,44.00,99.00,52.40
22/04/2021,11:40:20,25.26,44.00,99.00,52.60
22/04/2021,11:40:30,25.36,44.00,98.80,52.80
22/04/2021,11:40:40,25.30,44.00,98.00,52.40
22/04/2021,11:40:50,25.32,44.00,98.00,53.00
22/04/2021,11:41:00,25.34,44.00,98.00,53.00
22/04/2021,11:41:10,25.28,44.00,98.00,52.80
22/04/2021,11:41:20,25.20,44.00,98.60,53.00
22/04/2021,11:41:30,25.40,44.00,99.00,52.60
22/04/2021,11:41:41,25.38,44.00,99.00,53.00
22/04/2021,11:41:51,25.36,44.00,98.80,52.40
22/04/2021,11:42:01,25.32,44.00,98.20,52.80
22/04/2021,11:42:11,25.34,44.00,98.20,52.80
22/04/2021,11:42:21,25.42,44.00,98.20,52.80
22/04/2021,11:42:31,25.38,44.00,98.40,52.80
22/04/2021,11:42:41,25.30,44.00,98.20,53.00
22/04/2021,11:42:51,25.38,43.60,98.00,52.60
22/04/2021,11:43:01,25.26,43.60,98.00,52.80
22/04/2021,11:43:11,25.24,43.20,98.00,53.00
22/04/2021,11:43:21,25.32,44.00,98.00,52.80
22/04/2021,11:43:31,25.26,44.00,98.00,52.80
22/04/2021,11:43:41,25.18,44.00,98.00,53.00
22/04/2021,11:43:51,25.34,44.00,98.00,53.00
22/04/2021,11:44:02,25.26,44.00,98.00,52.60
22/04/2021,11:44:12,25.38,44.00,98.00,53.00
22/04/2021,11:44:22,25.08,44.00,98.20,52.80
22/04/2021,11:44:32,25.24,44.00,98.00,53.00
22/04/2021,11:44:42,25.34,44.00,98.00,52.80
22/04/2021,11:44:52,25.26,44.00,98.00,53.00
22/04/2021,11:45:02,25.20,44.00,98.00,53.00
22/04/2021,11:45:12,25.26,44.00,98.00,53.00
22/04/2021,11:45:22,25.34,44.00,98.00,53.00
22/04/2021,11:45:32,25.32,44.00,98.00,53.00
22/04/2021,11:45:42,25.24,44.00,98.00,52.80
22/04/2021,11:45:52,25.38,44.00,98.00,53.00
22/04/2021,11:46:02,25.42,44.00,98.00,53.00
22/04/2021,11:46:12,25.42,44.00,98.00,53.00
22/04/2021,11:46:23,25.46,44.00,98.00,53.00
22/04/2021,11:46:33,25.26,44.00,98.00,53.00
22/04/2021,11:46:43,25.34,44.00,98.00,53.00
22/04/2021,11:46:53,25.34,44.00,98.20,53.00
22/04/2021,11:47:03,25.30,44.00,98.00,53.00
22/04/2021,11:47:13,25.46,44.00,98.00,53.00
22/04/2021,11:47:23,25.34,44.00,98.00,53.00
22/04/2021,11:47:33,25.32,43.80,98.00,53.00
